Porto Alegre;
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
25/07/2005;1200;10,0;78,0;1014,3;0,7;36,0;6,0;;;7,4;0,0;
25/07/2005;1800;14,1;63,0;1014,0;6,6;23,0;5,0;;;;;
26/07/2005;0000;12,2;79,0;1016,2;3,3;32,0;10,0;0,00;14,0;;;
26/07/2005;1200;11,4;90,0;1021,4;1,0;23,0;10,0;;;10,8;0,0;
26/07/2005;1800;13,6;73,0;1020,0;1,6;32,0;10,0;;;;;
27/07/2005;0000;10,8;87,0;1020,8;0,0;0,0;0,0;7,90;19,6;;;
27/07/2005;1200;8,2;96,0;1020,6;0,0;0,0;10,0;;;7,0;0,0;
27/07/2005;1800;18,7;58,0;1016,0;0,0;0,0;0,0;;;;;
28/07/2005;0000;12,0;87,0;1016,6;0,0;0,0;0,0;8,90;22,2;;;
28/07/2005;1200;8,8;96,0;1016,4;0,0;0,0;5,0;;;7,0;0,0;
28/07/2005;1800;21,7;52,0;1014,4;0,0;0,0;1,0;;;;;
29/07/2005;0000;15,4;74,0;1015,2;0,3;14,0;0,0;8,00;26,6;;;
29/07/2005;1200;11,6;95,0;1015,0;1,0;9,0;0,0;;;10,0;0,0;
29/07/2005;1800;26,2;57,0;1011,6;1,6;5,0;0,0;;;;;
30/07/2005;0000;20,0;73,0;1011,1;0,3;14,0;3,0;8,40;32,2;;;
30/07/2005;1200;17,2;88,0;1011,6;0,0;0,0;0,0;;;14,9;0,0;
30/07/2005;1800;31,7;44,0;1007,9;2,5;36,0;0,0;;;;;
31/07/2005;0000;23,8;69,0;1009,5;0,0;0,0;0,0;8,30;31,6;;;
31/07/2005;1200;20,2;69,0;1011,2;0,0;0,0;0,0;;;18,5;0,0;
31/07/2005;1800;31,3;34,0;1007,8;3,0;5,0;1,0;;;;;
01/08/2005;0000;24,2;58,0;1009,4;1,0;36,0;0,0;8,20;30,8;;;
01/08/2005;1200;18,9;73,0;1012,1;0,0;0,0;2,0;;;17,0;0,0;
01/08/2005;1800;30,4;44,0;1010,0;0,8;36,0;0,0;;;;;
02/08/2005;0000;23,0;67,0;1010,6;0,3;36,0;0,0;8,20;30,4;;;
02/08/2005;1200;17,2;81,0;1012,4;0,0;0,0;0,0;;;15,0;0,0;
02/08/2005;1800;30,3;39,0;1009,4;2,5;32,0;0,0;;;;;
03/08/2005;0000;21,6;69,0;1010,0;0,0;0,0;0,0;8,40;30,1;;;
03/08/2005;1200;18,7;74,0;1014,2;0,0;0,0;3,0;;;16,0;0,0;
03/08/2005;1800;30,1;38,0;1010,4;0,5;32,0;0,0;;;;;
04/08/2005;0000;20,6;70,0;1010,2;0,0;0,0;0,0;8,20;30,8;;;
04/08/2005;1200;18,4;75,0;1014,0;0,0;0,0;0,0;;;15,7;0,0;
04/08/2005;1800;30,2;39,0;1010,7;0,3;36,0;0,0;;;;;
05/08/2005;0000;21,6;69,0;1011,5;0,3;36,0;0,0;8,20;30,6;;;
05/08/2005;1200;18,5;72,0;1013,9;0,0;0,0;0,0;;;15,5;0,0;
05/08/2005;1800;30,4;38,0;1008,8;4,1;32,0;0,0;;;;;
06/08/2005;0000;24,4;56,0;1009,0;1,0;36,0;0,0;0,00;24,4;;;
06/08/2005;1200;16,6;83,0;1014,8;8,0;14,0;10,0;;;13,6;0,0;
06/08/2005;1800;14,8;77,0;1015,9;4,6;14,0;10,0;;;;;
07/08/2005;0000;13,6;80,0;1019,0;3,3;23,0;10,0;0,00;13,6;;;
07/08/2005;1200;11,0;95,0;1021,6;0,0;0,0;10,0;;;9,8;9,6;
07/08/2005;1800;10,4;89,0;1021,8;1,6;23,0;10,0;;;;;
08/08/2005;0000;10,0;92,0;1023,8;0,3;23,0;10,0;0,00;13,3;;;
08/08/2005;1200;8,3;78,0;1025,4;0,8;18,0;10,0;;;8,1;14,4;
08/08/2005;1800;12,6;66,0;1023,6;1,6;18,0;7,0;;;;;
09/08/2005;0000;10,8;77,0;1025,2;0,0;0,0;10,0;4,90;17,7;;;
09/08/2005;1200;13,5;77,0;1024,2;1,1;14,0;8,0;;;10,5;6,1;
09/08/2005;1800;16,8;59,0;1023,2;6,6;14,0;5,0;;;;;
10/08/2005;0000;13,0;84,0;1022,7;2,6;18,0;1,0;5,90;19,0;;;
10/08/2005;1200;14,2;78,0;1021,5;2,3;14,0;4,0;;;12,9;0,8;
10/08/2005;1800;18,2;58,0;1018,8;4,3;18,0;8,0;;;;;
11/08/2005;0000;14,4;89,0;1020,0;1,6;23,0;10,0;6,10;19,6;;;
11/08/2005;1200;14,2;89,0;1019,4;1,0;18,0;3,0;;;12,7;0,4;
11/08/2005;1800;18,4;69,0;1017,4;2,1;18,0;8,0;;;;;
12/08/2005;0000;14,4;87,0;1017,8;3,6;23,0;1,0;5,90;19,4;;;
12/08/2005;1200;13,6;86,0;1017,2;0,0;0,0;8,0;;;12,6;0,0;
12/08/2005;1800;19,0;63,0;1014,4;0,0;0,0;0,0;;;;;
13/08/2005;0000;12,6;93,0;1015,6;0,0;0,0;0,0;6,40;23,8;;;
13/08/2005;1200;11,6;98,0;1014,0;0,8;9,0;10,0;;;10,4;0,1;
13/08/2005;1800;22,2;62,0;1010,7;0,7;14,0;0,0;;;;;
14/08/2005;0000;16,4;89,0;1010,3;0,8;9,0;0,0;7,90;26,8;;;
14/08/2005;1200;13,0;97,0;1012,3;0,0;0,0;6,0;;;12,0;0,1;
14/08/2005;1800;25,6;55,0;1009,8;0,5;32,0;8,0;;;;;
15/08/2005;0000;19,6;76,0;1011,6;0,0;0,0;0,0;4,50;25,1;;;
15/08/2005;1200;16,7;93,0;1016,0;0,0;0,0;9,0;;;14,2;0,0;
15/08/2005;1800;22,6;68,0;1015,0;3,3;14,0;8,0;;;;;
16/08/2005;0000;15,1;93,0;1016,3;1,6;23,0;10,0;8,00;28,4;;;
16/08/2005;1200;15,4;94,0;1012,4;0,0;0,0;10,0;;;15,2;0,0;
16/08/2005;1800;27,4;49,0;1007,5;1,3;9,0;7,0;;;;;
17/08/2005;0000;20,2;79,0;1006,8;0,3;14,0;0,0;3,00;30,3;;;
17/08/2005;1200;18,4;82,0;1007,9;0,5;9,0;6,0;;;16,1;0,0;
17/08/2005;1800;27,8;54,0;1005,5;5,5;14,0;9,0;;;;;
18/08/2005;0000;17,5;94,0;1011,4;0,0;0,0;10,0;0,10;17,5;;;
18/08/2005;1200;15,0;91,0;1017,0;1,8;14,0;10,0;;;14,8;10,0;
18/08/2005;1800;15,8;79,0;1017,5;3,0;9,0;10,0;;;;;
19/08/2005;0000;15,0;89,0;1019,2;0,3;18,0;10,0;0,00;21,2;;;
19/08/2005;1200;16,0;90,0;1018,6;0,5;9,0;10,0;;;15,0;0,0;
19/08/2005;1800;20,4;75,0;1016,4;0,8;14,0;10,0;;;;;
20/08/2005;0000;17,6;90,0;1017,4;0,7;18,0;7,0;1,20;21,4;;;
20/08/2005;1200;16,7;95,0;1019,2;1,3;9,0;10,0;;;16,0;0,0;
20/08/2005;1800;21,0;78,0;1016,7;5,5;14,0;10,0;;;;;
21/08/2005;0000;17,5;87,0;1016,0;3,6;9,0;4,0;0,00;20,3;;;
21/08/2005;1200;17,1;96,0;1013,4;1,6;5,0;10,0;;;17,0;13,6;
21/08/2005;1800;20,0;82,0;1010,6;1,3;32,0;10,0;;;;;
22/08/2005;0000;17,8;94,0;1008,2;0,3;9,0;10,0;1,80;26,6;;;
22/08/2005;1200;17,6;96,0;1010,8;0,0;0,0;10,0;;;17,0;16,7;
22/08/2005;1800;25,0;67,0;1006,2;1,0;5,0;8,0;;;;;
23/08/2005;0000;21,0;89,0;1004,7;0,3;9,0;10,0;4,40;31,0;;;
23/08/2005;1200;19,2;87,0;1002,6;0,7;9,0;5,0;;;17,2;0,1;
23/08/2005;1800;24,7;62,0;1003,8;5,8;27,0;10,0;;;;;
24/08/2005;0000;17,8;90,0;1008,4;3,6;23,0;10,0;0,50;18,6;;;
24/08/2005;1200;12,7;71,0;1011,2;7,8;27,0;10,0;;;11,6;8,0;
24/08/2005;1800;12,8;71,0;1012,3;6,6;27,0;10,0;;;;;
25/08/2005;0000;11,6;75,0;1015,0;0,3;32,0;9,0;8,00;17,0;;;
25/08/2005;1200;9,7;90,0;1018,8;0,7;27,0;9,0;;;8,0;0,0;
25/08/2005;1800;15,4;57,0;1015,2;3,3;32,0;3,0;;;;;
26/08/2005;0000;12,0;76,0;1015,4;1,3;18,0;0,0;9,00;21,0;;;
26/08/2005;1200;9,8;84,0;1014,6;0,0;0,0;4,0;;;6,8;0,0;
26/08/2005;1800;20,6;57,0;1011,0;1,3;14,0;3,0;;;;;
27/08/2005;0000;14,2;85,0;1010,3;0,0;0,0;10,0;7,40;28,0;;;
27/08/2005;1200;12,4;94,0;1008,0;0,0;0,0;7,0;;;9,5;0,0;
27/08/2005;1800;27,1;40,0;1001,6;1,6;5,0;6,0;;;;;
28/08/2005;0000;21,2;64,0;1007,0;1,3;9,0;10,0;0,00;22,7;;;
28/08/2005;1200;17,8;92,0;1001,9;1,3;14,0;10,0;;;16,2;17,0;
28/08/2005;1800;16,8;90,0;998,0;1,3;14,0;10,0;;;;;
29/08/2005;0000;16,2;96,0;1000,3;0,8;14,0;10,0;0,00;21,4;;;
29/08/2005;1200;16,4;96,0;994,6;1,6;14,0;10,0;;;15,5;7,0;
29/08/2005;1800;21,0;88,0;991,0;1,5;14,0;10,0;;;;;
30/08/2005;0000;17,5;97,0;996,8;1,0;14,0;10,0;0,00;17,5;;;
30/08/2005;1200;13,3;95,0;1004,6;2,0;18,0;10,0;;;12,0;44,2;
30/08/2005;1800;12,2;92,0;1007,8;0,8;27,0;10,0;;;;;
31/08/2005;0000;13,0;87,0;1011,8;1,3;23,0;10,0;0,00;13,6;;;
31/08/2005;1200;12,4;86,0;1014,3;3,3;14,0;10,0;;;11,2;7,8;
31/08/2005;1800;12,4;93,0;1012,7;1,3;23,0;10,0;;;;;
01/09/2005;0000;11,6;95,0;1015,5;0,7;23,0;10,0;0,00;13,9;;;
01/09/2005;1200;13,3;97,0;1013,4;1,3;14,0;10,0;;;11,8;22,6;
01/09/2005;1800;13,2;97,0;1010,2;1,8;23,0;10,0;;;;;
02/09/2005;0000;12,8;96,0;1011,8;2,6;5,0;10,0;0,00;14,0;;;
02/09/2005;1200;11,4;72,0;1010,7;4,8;32,0;10,0;;;10,6;11,7;
02/09/2005;1800;13,4;73,0;1011,6;6,6;32,0;9,0;;;;;
03/09/2005;0000;11,8;83,0;1014,5;3,6;32,0;6,0;0,00;18,6;;;
03/09/2005;1200;10,9;84,0;1018,4;5,6;27,0;5,0;;;8,0;0,0;
03/09/2005;1800;17,6;56,0;1013,4;0,5;23,0;0,0;;;;;
04/09/2005;0000;12,5;76,0;1012,7;0,8;14,0;10,0;0,00;17,8;;;
04/09/2005;1200;13,8;89,0;1010,3;0,8;5,0;10,0;;;11,5;1,7;
04/09/2005;1800;17,4;84,0;1006,4;0,3;18,0;10,0;;;;;
05/09/2005;0000;15,0;91,0;1007,0;0,7;23,0;10,0;0,00;18,8;;;
05/09/2005;1200;14,2;89,0;1010,6;3,3;23,0;10,0;;;12,4;0,3;
05/09/2005;1800;18,4;60,0;1009,5;4,1;32,0;9,0;;;;;
06/09/2005;0000;12,8;90,0;1012,4;0,3;18,0;5,0;0,00;20,0;;;
06/09/2005;1200;12,6;79,0;1016,7;2,0;32,0;1,0;;;9,6;0,0;
06/09/2005;1800;19,2;43,0;1015,8;1,6;32,0;1,0;;;;;
07/09/2005;0000;12,3;80,0;1017,0;0,0;0,0;0,0;0,00;19,8;;;
07/09/2005;1200;11,9;85,0;1021,2;0,7;23,0;2,0;;;7,0;0,0;
07/09/2005;1800;19,4;54,0;1017,2;0,3;5,0;3,0;;;;;
08/09/2005;0000;12,8;79,0;1018,8;0,3;14,0;0,0;0,00;23,8;;;
08/09/2005;1200;14,6;68,0;1019,8;0,7;9,0;0,0;;;10,0;0,0;
08/09/2005;1800;23,3;51,0;1015,5;2,5;5,0;0,0;;;;;
09/09/2005;0000;16,4;81,0;1015,2;1,6;14,0;0,0;0,00;17,4;;;
09/09/2005;1200;15,2;88,0;1014,8;1,6;9,0;10,0;;;14,5;0,0;
09/09/2005;1800;15,3;89,0;1013,1;0,0;0,0;10,0;;;;;
10/09/2005;0000;17,0;80,0;1009,5;0,3;14,0;10,0;0,00;27,7;;;
10/09/2005;1200;23,8;69,0;1001,1;1,3;36,0;10,0;;;16,5;15,5;
10/09/2005;1800;19,4;83,0;1003,9;3,0;14,0;10,0;;;;;
11/09/2005;0000;19,8;85,0;1001,8;4,1;9,0;10,0;0,00;19,8;;;
11/09/2005;1200;12,0;95,0;1011,5;1,0;23,0;10,0;;;11,3;69,2;
11/09/2005;1800;12,8;77,0;1015,0;1,0;23,0;10,0;;;;;
12/09/2005;0000;11,4;71,0;1020,6;2,5;23,0;9,0;0,00;13,8;;;
12/09/2005;1200;9,8;74,0;1025,6;1,3;18,0;9,0;;;9,0;0,4;
12/09/2005;1800;13,0;62,0;1024,3;3,3;14,0;10,0;;;;;
13/09/2005;0000;9,4;76,0;1025,8;0,7;18,0;4,0;0,00;14,6;;;
13/09/2005;1200;9,6;80,0;1025,9;2,0;14,0;8,0;;;5,2;0,0;
13/09/2005;1800;13,6;52,0;1024,6;1,6;14,0;10,0;;;;;
14/09/2005;0000;11,0;68,0;1025,0;2,0;23,0;10,0;0,00;14,1;;;
14/09/2005;1200;12,6;88,0;1020,6;2,6;14,0;10,0;;;10,0;0,0;
14/09/2005;1800;13,6;93,0;1015,4;2,0;14,0;10,0;;;;;
15/09/2005;0000;13,4;98,0;1016,2;0,0;0,0;10,0;0,00;16,4;;;
15/09/2005;1200;12,4;86,0;1016,2;3,0;23,0;10,0;;;11,4;19,1;
15/09/2005;1800;15,8;67,0;1014,7;4,5;23,0;8,0;;;;;
16/09/2005;0000;11,6;80,0;1018,0;2,0;32,0;8,0;0,00;16,2;;;
16/09/2005;1200;12,2;81,0;1021,0;0,8;27,0;10,0;;;10,8;0,8;
16/09/2005;1800;15,6;77,0;1019,8;1,6;23,0;10,0;;;;;
17/09/2005;0000;14,0;89,0;1020,8;1,0;23,0;6,0;0,00;19,5;;;
17/09/2005;1200;16,1;78,0;1019,1;3,0;14,0;6,0;;;12,0;0,0;
17/09/2005;1800;17,9;69,0;1016,3;3,3;14,0;10,0;;;;;
18/09/2005;0000;14,8;89,0;1016,6;3,0;14,0;10,0;0,00;19,8;;;
18/09/2005;1200;14,8;81,0;1015,6;3,3;9,0;10,0;;;14,2;2,0;
18/09/2005;1800;18,2;74,0;1011,6;1,1;9,0;10,0;;;;;
19/09/2005;0000;15,4;98,0;1009,8;1,6;9,0;10,0;0,00;20,7;;;
19/09/2005;1200;16,0;91,0;1011,6;3,3;32,0;10,0;;;14,9;11,4;
19/09/2005;1800;19,8;76,0;1010,8;1,6;32,0;9,0;;;;;
20/09/2005;0000;17,2;94,0;1013,8;1,6;32,0;10,0;0,00;22,3;;;
20/09/2005;1200;17,4;93,0;1016,8;0,8;23,0;9,0;;;14,5;7,4;
20/09/2005;1800;21,6;69,0;1014,4;2,6;14,0;9,0;;;;;
21/09/2005;0000;16,8;90,0;1015,6;1,6;14,0;0,0;10,30;24,5;;;
21/09/2005;1200;19,6;79,0;1014,7;2,5;14,0;5,0;;;15,8;0,2;
21/09/2005;1800;24,0;61,0;1011,2;1,3;9,0;3,0;;;;;
22/09/2005;0000;18,0;88,0;1011,5;1,0;9,0;3,0;6,30;27,2;;;
22/09/2005;1200;20,8;75,0;1009,5;1,5;9,0;1,0;;;16,7;0,0;
22/09/2005;1800;26,8;55,0;1006,8;2,1;36,0;9,0;;;;;
23/09/2005;0000;20,2;83,0;1008,6;1,6;18,0;10,0;9,70;27,8;;;
23/09/2005;1200;21,4;78,0;1011,1;2,5;9,0;2,0;;;17,0;0,0;
23/09/2005;1800;27,4;59,0;1004,3;2,6;14,0;6,0;;;;;
24/09/2005;0000;21,2;77,0;1005,1;3,3;14,0;8,0;0,00;22,0;;;
24/09/2005;1200;19,8;85,0;1007,0;0,5;9,0;10,0;;;19,0;0,0;
24/09/2005;1800;21,2;91,0;1004,0;2,3;36,0;10,0;;;;;
25/09/2005;0000;19,0;94,0;1005,2;0,3;9,0;10,0;5,10;20,5;;;
25/09/2005;1200;15,5;84,0;1012,2;1,3;23,0;10,0;;;13,6;2,0;
25/09/2005;1800;20,0;42,0;1011,9;5,0;23,0;5,0;;;;;
26/09/2005;0000;13,6;71,0;1015,9;0,7;23,0;0,0;10,00;18,5;;;
26/09/2005;1200;14,8;64,0;1019,5;1,3;18,0;3,0;;;9,8;0,0;
26/09/2005;1800;18,0;41,0;1018,7;3,0;14,0;1,0;;;;;
27/09/2005;0000;13,0;79,0;1021,2;0,5;18,0;5,0;9,20;21,2;;;
27/09/2005;1200;16,0;79,0;1022,7;0,3;9,0;2,0;;;10,2;0,0;
27/09/2005;1800;20,9;51,0;1020,0;3,3;14,0;3,0;;;;;
28/09/2005;0000;15,8;77,0;1021,1;3,6;14,0;0,0;10,40;24,0;;;
28/09/2005;1200;18,8;61,0;1021,5;2,8;5,0;0,0;;;13,2;0,0;
28/09/2005;1800;23,4;49,0;1017,0;1,6;9,0;1,0;;;;;
29/09/2005;0000;17,6;69,0;1017,5;1,6;14,0;0,0;8,50;26,9;;;
29/09/2005;1200;20,0;70,0;1016,4;0,5;9,0;5,0;;;14,0;0,0;
29/09/2005;1800;26,2;56,0;1008,3;1,6;14,0;3,0;;;;;
30/09/2005;0000;19,7;77,0;1007,1;2,1;5,0;4,0;0,50;25,3;;;
30/09/2005;1200;20,4;72,0;1008,4;0,7;5,0;10,0;;;18,0;0,0;
30/09/2005;1800;25,1;59,0;1008,8;0,8;32,0;7,0;;;;;
01/10/2005;0000;20,6;84,0;1011,8;0,3;27,0;10,0;2,00;23,3;;;
01/10/2005;1200;17,6;77,0;1015,2;1,6;9,0;10,0;;;16,3;0,0;
01/10/2005;1800;22,5;50,0;1014,6;1,6;14,0;6,0;;;;;
02/10/2005;0000;16,3;74,0;1015,0;2,0;9,0;6,0;11,00;27,6;;;
02/10/2005;1200;20,0;75,0;1015,0;1,3;9,0;0,0;;;15,0;0,0;
02/10/2005;1800;27,0;57,0;1009,9;4,8;9,0;0,0;;;;;
03/10/2005;0000;19,2;87,0;1010,3;2,8;14,0;3,0;6,80;31,2;;;
03/10/2005;1200;23,6;69,0;1009,1;1,1;5,0;5,0;;;17,3;0,0;
03/10/2005;1800;30,5;54,0;1001,9;1,6;9,0;9,0;;;;;
04/10/2005;0000;22,6;80,0;1002,2;1,3;14,0;10,0;0,00;22,9;;;
04/10/2005;1200;19,2;95,0;1003,4;1,3;36,0;10,0;;;18,6;38,0;
04/10/2005;1800;20,8;89,0;997,4;1,0;5,0;10,0;;;;;
05/10/2005;0000;19,6;97,0;1002,4;0,7;23,0;10,0;0,00;19,8;;;
05/10/2005;1200;14,4;90,0;1009,1;1,6;32,0;10,0;;;14,2;17,7;
05/10/2005;1800;15,0;83,0;1011,1;0,8;23,0;10,0;;;;;
06/10/2005;0000;14,4;86,0;1013,8;0,0;0,0;10,0;9,30;22,2;;;
06/10/2005;1200;15,7;74,0;1018,2;0,5;32,0;2,0;;;9,6;0,2;
06/10/2005;1800;21,6;48,0;1014,6;2,0;14,0;5,0;;;;;
07/10/2005;0000;14,6;81,0;1016,2;1,6;14,0;10,0;0,00;18,2;;;
07/10/2005;1200;14,8;93,0;1016,2;2,0;14,0;10,0;;;12,6;6,8;
07/10/2005;1800;17,0;95,0;1013,0;1,6;9,0;10,0;;;;;
08/10/2005;0000;17,0;98,0;1013,4;1,6;9,0;10,0;0,00;21,2;;;
08/10/2005;1200;17,7;97,0;1014,0;0,7;27,0;10,0;;;17,0;79,7;
08/10/2005;1800;19,8;87,0;1011,9;1,6;32,0;10,0;;;;;
09/10/2005;0000;18,6;90,0;1014,7;2,0;23,0;10,0;9,50;21,2;;;
09/10/2005;1200;16,8;97,0;1018,3;1,6;23,0;10,0;;;16,6;1,8;
09/10/2005;1800;20,2;81,0;1021,6;2,0;23,0;8,0;;;;;
10/10/2005;0000;17,0;90,0;1016,3;1,6;23,0;10,0;3,70;23,0;;;
10/10/2005;1200;18,7;82,0;1014,8;1,3;18,0;6,0;;;13,4;1,7;
10/10/2005;1800;22,2;69,0;1011,4;4,0;14,0;9,0;;;;;
11/10/2005;0000;18,1;89,0;1011,5;1,6;9,0;10,0;7,50;27,6;;;
11/10/2005;1200;21,2;78,0;1009,6;0,8;14,0;7,0;;;17,4;0,0;
11/10/2005;1800;27,1;65,0;1006,7;1,8;9,0;7,0;;;;;
12/10/2005;0000;19,4;90,0;1006,0;1,0;14,0;2,0;8,30;32,7;;;
12/10/2005;1200;19,2;98,0;1007,1;0,0;0,0;10,0;;;17,0;0,0;
12/10/2005;1800;31,6;50,0;1003,5;1,3;23,0;0,0;;;;;
13/10/2005;0000;25,8;78,0;1003,0;0,3;9,0;0,0;6,20;30,0;;;
13/10/2005;1200;21,2;81,0;1005,6;1,6;14,0;9,0;;;19,3;0,0;
13/10/2005;1800;29,2;66,0;1000,3;2,1;18,0;8,0;;;;;
14/10/2005;0000;21,2;89,0;1004,3;0,3;14,0;10,0;0,00;21,2;;;
14/10/2005;1200;17,6;98,0;1008,0;0,0;0,0;10,0;;;16,2;44,2;
14/10/2005;1800;17,4;93,0;1009,2;4,5;14,0;10,0;;;;;
15/10/2005;0000;16,2;72,0;1013,2;1,0;14,0;10,0;6,60;20,2;;;
15/10/2005;1200;16,6;62,0;1017,5;5,5;14,0;3,0;;;11,0;6,8;
15/10/2005;1800;19,8;55,0;1014,0;5,0;5,0;5,0;;;;;
16/10/2005;0000;16,4;75,0;1014,0;1,6;18,0;10,0;0,00;17,2;;;
16/10/2005;1200;15,8;96,0;1013,0;0,7;9,0;10,0;;;15,0;5,9;
16/10/2005;1800;17,2;86,0;1009,4;8,0;5,0;10,0;;;;;
17/10/2005;0000;17,0;90,0;1008,7;3,3;14,0;10,0;0,00;21,7;;;
17/10/2005;1200;18,3;96,0;1005,8;1,0;9,0;10,0;;;16,8;8,4;
17/10/2005;1800;21,0;85,0;1005,1;1,3;27,0;10,0;;;;;
18/10/2005;0000;18,2;95,0;1008,7;3,3;14,0;10,0;7,20;22,2;;;
18/10/2005;1200;18,2;82,0;1014,3;1,3;14,0;9,0;;;14,2;4,1;
18/10/2005;1800;21,7;66,0;1015,1;2,0;18,0;4,0;;;;;
19/10/2005;0000;15,9;85,0;1015,9;0,8;9,0;0,0;10,90;26,4;;;
19/10/2005;1200;17,6;83,0;1017,2;1,1;27,0;0,0;;;11,6;0,0;
19/10/2005;1800;25,8;41,0;1013,2;1,1;14,0;0,0;;;;;
20/10/2005;0000;18,6;52,0;1013,2;1,6;18,0;0,0;11,00;30,8;;;
20/10/2005;1200;21,4;64,0;1011,2;0,7;27,0;0,0;;;13,8;0,0;
20/10/2005;1800;30,0;41,0;1007,4;0,3;23,0;1,0;;;;;
21/10/2005;0000;22,8;60,0;1007,6;1,6;18,0;0,0;5,00;29,3;;;
21/10/2005;1200;24,0;68,0;1006,3;0,8;32,0;7,0;;;16,5;0,0;
21/10/2005;1800;27,7;62,0;1005,0;0,8;27,0;10,0;;;;;
22/10/2005;0000;22,8;93,0;1005,5;0,0;0,0;10,0;5,80;28,2;;;
22/10/2005;1200;21,6;90,0;1003,2;1,3;23,0;7,0;;;19,0;40,9;
22/10/2005;1800;24,0;81,0;1002,4;1,3;23,0;9,0;;;;;
23/10/2005;0000;21,4;93,0;1005,0;0,3;36,0;0,0;0,00;21,4;;;
23/10/2005;1200;18,9;75,0;1012,6;1,8;18,0;10,0;;;17,2;0,6;
23/10/2005;1800;20,2;69,0;1012,0;2,6;14,0;10,0;;;;;
24/10/2005;0000;17,2;80,0;1013,0;2,0;18,0;10,0;6,50;23,7;;;
24/10/2005;1200;20,6;73,0;1010,7;3,6;5,0;7,0;;;15,2;0,0;
24/10/2005;1800;22,4;71,0;1006,4;2,0;14,0;8,0;;;;;
25/10/2005;0000;20,1;81,0;1003,8;6,3;5,0;10,0;8,70;29,8;;;
25/10/2005;1200;24,7;75,0;1002,8;4,1;32,0;7,0;;;18,6;7,3;
25/10/2005;1800;29,2;67,0;1001,2;3,3;27,0;8,0;;;;;
26/10/2005;0000;24,4;67,0;1006,0;0,7;32,0;10,0;6,20;24,6;;;
26/10/2005;1200;19,2;72,0;1011,2;1,0;14,0;9,0;;;17,0;0,0;
26/10/2005;1800;24,0;60,0;1009,0;1,6;14,0;8,0;;;;;
27/10/2005;0000;17,8;82,0;1010,3;2,3;18,0;0,0;2,30;23,7;;;
27/10/2005;1200;21,9;73,0;1006,2;1,6;14,0;9,0;;;16,8;0,0;
27/10/2005;1800;21,0;91,0;1002,8;0,7;9,0;10,0;;;;;
28/10/2005;0000;20,2;95,0;1002,8;0,0;0,0;10,0;0,00;20,6;;;
28/10/2005;1200;19,6;91,0;1003,6;2,0;18,0;10,0;;;17,5;6,9;
28/10/2005;1800;19,9;76,0;1003,2;3,3;14,0;10,0;;;;;
29/10/2005;0000;17,5;82,0;1007,8;0,0;0,0;10,0;10,20;21,4;;;
29/10/2005;1200;17,8;70,0;1012,2;1,0;14,0;2,0;;;12,0;0,1;
29/10/2005;1800;20,0;58,0;1011,4;5,0;14,0;3,0;;;;;
30/10/2005;0000;16,2;63,0;1012,4;0,3;14,0;5,0;6,40;21,6;;;
30/10/2005;1200;16,6;75,0;1015,2;0,7;14,0;6,0;;;13,0;0,0;
30/10/2005;1800;21,4;54,0;1013,2;2,8;23,0;10,0;;;;;
31/10/2005;0000;16,2;73,0;1014,4;0,0;0,0;5,0;11,50;21,2;;;
31/10/2005;1200;15,5;65,0;1016,6;2,1;32,0;8,0;;;12,8;0,0;
31/10/2005;1800;20,2;44,0;1015,2;0,8;14,0;7,0;;;;;
01/11/2005;0000;14,6;67,0;1017,1;0,0;0,0;0,0;11,70;23,0;;;
01/11/2005;1200;15,7;66,0;1019,0;1,1;32,0;0,0;;;8,5;0,0;
01/11/2005;1800;22,6;43,0;1014,2;2,0;18,0;0,0;;;;;
02/11/2005;0000;15,4;56,0;1017,2;0,7;9,0;0,0;1,10;26,2;;;
02/11/2005;1200;17,8;64,0;1017,6;0,7;9,0;0,0;;;11,0;0,0;
02/11/2005;1800;25,2;55,0;1015,0;5,6;9,0;5,0;;;;;
03/11/2005;0000;18,6;81,0;1014,2;3,3;14,0;0,0;11,10;29,8;;;
03/11/2005;1200;22,8;70,0;1014,2;0,8;14,0;1,0;;;16,9;0,0;
03/11/2005;1800;29,5;50,0;1009,2;0,8;5,0;3,0;;;;;
04/11/2005;0000;20,5;81,0;1009,2;2,0;9,0;0,0;10,50;33,0;;;
04/11/2005;1200;24,6;81,0;1007,5;1,1;36,0;3,0;;;17,9;0,0;
04/11/2005;1800;32,3;50,0;1003,0;1,3;32,0;7,0;;;;;
05/11/2005;0000;19,2;80,0;1012,7;4,1;9,0;10,0;0,70;21,4;;;
05/11/2005;1200;18,0;82,0;1011,5;1,3;14,0;10,0;;;17,4;37,8;
05/11/2005;1800;20,8;68,0;1010,6;3,0;18,0;9,0;;;;;
06/11/2005;0000;18,2;76,0;1014,3;0,3;27,0;10,0;0,00;18,2;;;
06/11/2005;1200;16,6;95,0;1014,3;3,3;14,0;10,0;;;13,4;14,7;
06/11/2005;1800;14,9;93,0;1013,8;3,0;14,0;10,0;;;;;
07/11/2005;0000;14,2;91,0;1015,0;0,3;14,0;10,0;0,00;19,6;;;
